business_type,location,monthly_kwh,monthly_bill_ngn,operating_hours_per_day,roof_size_sqm,avg_sun_hours,recommended_system_size_kw,installation_cost_ngn,annual_savings_ngn,roi_percent,payback_years
Bakery/Food Processing,Abuja,2080.7429149402005,208074.29149402006,10.515115026370989,95.92539418426782,5.5,16.16738861647397,11602882.872953556,2496891.497928241,21.519578584633663,4.646931147220806
Agro-processing Unit,Abuja,3442.867289818592,344286.72898185917,12.700850996829661,283.32210508583694,5.5,26.751105592996048,19190920.747891337,4131440.74778231,21.528100720421477,4.645091608343339
Small Manufacturing Plant,Ibadan,5672.2403478315755,567224.0347831575,7.3343697876738165,320.94380735997254,5.3,45.73649691849359,31963478.046504512,6806688.41739789,21.29520575794242,4.6958926406570765
Retail Store/Trading,Lagos,209.08291581393524,20908.291581393525,11.623927703929516,80.96680162501055,5.0,1.787033468495173,989863.4177375279,250899.4989767223,25.34688063836003,3.9452586464884267
Bakery/Food Processing,Abuja,1001.9904576557223,100199.04576557223,7.410314961325259,407.065666163835,5.5,7.785473641458602,5437609.845545241,1202388.5491868667,22.11244615447949,4.522340011656387
Retail Store/Trading,Enugu,796.8359034123387,79683.59034123387,13.000425181165916,579.1949016609981,5.1,6.677022820616211,3790155.651173666,956203.0840948063,25.22859671472085,3.9637559365975408
Salon/Personal Services,Port Harcourt,393.66587669040763,39366.58766904076,9.428545035382328,527.7295205042032,4.8,3.5048600132692984,1929265.3160867728,472399.0520284891,24.48595577236003,4.083973724761886
Retail Store/Trading,Kano,378.8766708155621,37887.66708155621,17.558670473287336,56.68496107939899,6.2,2.6115017288086713,2279993.225685321,454652.0049786745,19.940936659669905,5.0148095702168165
Welding Shop/Technical Services,Enugu,2939.757653415278,293975.7653415278,6.517918943406913,540.128712533939,5.1,24.633464499876638,18277538.11916787,3527709.184098334,19.300789641898124,5.181135168838903
Welding Shop/Technical Services,Abuja,2055.4022181725995,205540.22181725997,17.915577553431604,90.58811060446936,5.5,15.970491205692301,12198197.672254222,2466482.66180712,20.220058143649634,4.945584196126868
Small Manufacturing Plant,Kano,4438.489995404623,443848.99954046233,17.631630427429187,337.70381429358184,6.2,30.593396714947772,20213591.6190993,5326187.994485548,26.34953794877784,3.795132961890827
Welding Shop/Technical Services,Abuja,2258.797276270525,225879.7276270525,14.348984267815407,299.99758562227527,5.5,17.550872387494362,15156799.248414615,2710556.73152463,17.883437572138796,5.591766101825598
Retail Store/Trading,Kaduna,702.0464640672508,70204.64640672508,13.011771743077203,545.636905770044,6.0,5.000330940649934,3776110.896336632,842455.7568807009,22.310143425554678,4.482266119609842
Welding Shop/Technical Services,Kaduna,1090.8927606829157,109089.27606829157,9.371558275106764,572.7263162421073,6.0,7.7698914578555245,6275492.2884682305,1309071.3128194988,20.860057707744023,4.793850592411176
Salon/Personal Services,Kaduna,728.6714595290956,72867.14595290956,11.467881033428554,391.0729287908452,6.0,5.189967660463644,3360114.7482776092,874405.7514349148,26.02309197574678,3.842740904624202
Other,Ibadan,771.5480110679255,77154.80110679255,8.257453916685137,305.03412271699017,5.3,6.221157967004721,5499533.207813196,925857.6132815107,16.835203612665584,5.939934098852672
Salon/Personal Services,Kano,379.6789482169344,37967.89482169344,13.003873342210465,92.75405033074166,6.2,2.6170316254268977,2167385.070226595,455614.73786032124,21.021402431857105,4.757056543879963
Salon/Personal Services,Kaduna,783.3566249830083,78335.66249830082,17.834528933755234,433.9889427108598,6.0,5.579463140904617,4695561.159901027,940027.9499796098,20.019501779834634,4.995129304403
Welding Shop/Technical Services,Abuja,2072.1927326882405,207219.27326882406,9.714331395435932,497.58726083882175,5.5,16.10095363394126,9159473.583311649,2486631.2792258887,27.14818986711719,3.6834868361195383
Small Manufacturing Plant,Port Harcourt,4896.559103938578,489655.9103938578,7.951403272138696,551.0099514716134,4.8,43.59472136697452,26522386.902626224,5875870.924726293,22.154382055803843,4.513779700472518
Retail Store/Trading,Abuja,858.0297943385352,85802.97943385353,17.39759895950309,449.145729613598,5.5,6.666898168908586,4095146.4662231035,1029635.7532062423,25.14283095119333,3.977276870457334
Salon/Personal Services,Kaduna,548.7198773582634,54871.98773582634,11.018916435487426,563.0006658447073,6.0,3.9082612347454653,2377644.2235130332,658463.852829916,27.69396053110999,3.6108955917542045
Agro-processing Unit,Kano,3665.159723751021,366515.9723751021,6.542624041274273,64.5018359734886,6.2,25.26302539117053,21275591.94320732,4398191.668501225,20.67247614187036,4.837349880765296
Other,Lagos,939.9877236926843,93998.77236926844,15.726639969381996,593.0018711232194,5.0,8.03408310848448,4119507.592083375,1127985.2684312211,27.381555761638023,3.652093433642712
Small Manufacturing Plant,Kaduna,3026.4591188623485,302645.9118862348,13.129568584225622,259.48997114706185,6.0,21.555976630073708,11434152.14864423,3631750.942634818,31.762310798579346,3.1483855388907274
Agro-processing Unit,Kaduna,3924.785994536508,392478.5994536508,16.105427077628505,511.08078759112584,6.0,27.954316200402477,17039999.262433507,4709743.19344381,27.639339186046445,3.61803150671867
Welding Shop/Technical Services,Kaduna,1937.3863195899405,193738.63195899405,10.977834028051982,200.37388956188843,6.0,13.79904786032721,8002746.627433061,2324863.5835079285,29.050820821171563,3.4422435295570835
Welding Shop/Technical Services,Ibadan,1112.7509933018541,111275.09933018542,16.376668515060636,497.0955550215427,5.3,8.972351179663393,5318305.941886926,1335301.191962225,25.10764154136763,3.9828511903532986
Other,Abuja,1999.520044586422,199952.00445864222,17.959642044886863,355.4874380814451,5.5,15.53628628272278,12726972.671596635,2399424.0535037066,18.853062039322285,5.3041781643442105
Retail Store/Trading,Lagos,815.1899321444084,81518.99321444084,17.337188758589136,517.3060648725764,5.0,6.967435317473576,5053136.906133607,978227.9185732901,19.358824760633258,5.165602831601273
Small Manufacturing Plant,Abuja,3365.7183561011916,336571.83561011916,11.406529623721122,121.03767833332225,5.5,26.151657778564033,13136193.832997898,4038862.02732143,30.74605992167896,3.2524492651980514
Retail Store/Trading,Port Harcourt,963.2408218069779,96324.08218069779,13.27409561341056,175.75354302690448,4.8,8.575862017512268,5760656.128618505,1155888.9861683734,20.06523146601312,4.983745149881872
Bakery/Food Processing,Kaduna,1941.8911634899564,194189.11634899565,13.41753888549475,246.98949491806226,6.0,13.831133643090856,9172171.195253288,2330269.396187948,25.405864615718155,3.9360990665962925
Salon/Personal Services,Enugu,223.81243492975887,22381.243492975886,14.058878347113595,336.16923549708633,5.1,1.875418425756317,1023187.2360157846,268574.9219157106,26.24885382283711,3.809690155423003
Salon/Personal Services,Kano,652.0069546281655,65200.695462816555,12.24196201334392,518.699825175197,6.2,4.494120172512859,3462525.0669095227,782408.3455537986,22.596467330477328,4.425470518797576
Small Manufacturing Plant,Port Harcourt,4431.6739357107,443167.39357107,12.731255658424635,532.1594814620898,4.8,39.45578646466079,30808611.929186363,5318008.72285284,17.26143565012371,5.793260886691272
Other,Lagos,985.9208725610749,98592.0872561075,7.608182741407688,65.83047197233644,5.0,8.426674124453632,6643229.956418974,1183105.04707329,17.809184008904026,5.615080396159822
Agro-processing Unit,Kaduna,3387.8431391840477,338784.31391840475,13.443714616241575,437.24387245457297,6.0,24.12993688877527,19096151.621041745,4065411.767020857,21.2891678265753,4.697224467138159
Retail Store/Trading,Kaduna,370.3713292071286,37037.13292071286,7.636457707041237,57.999566117335064,6.0,2.637972430250204,1319041.9575214915,444445.5950485543,33.694576015131254,2.967836721111816
Agro-processing Unit,Port Harcourt,2376.4688970164925,237646.88970164926,13.079012242255597,265.7342248048528,4.8,21.158020806770764,18652240.889705557,2851762.676419791,15.28911562574618,6.540600676183292
Bakery/Food Processing,Ibadan,1543.7073674403396,154370.73674403396,16.849904333924982,241.5405068628152,5.3,12.447245343011929,10277485.18509022,1852448.8409284074,18.024339685897058,5.5480534512032005
Welding Shop/Technical Services,Lagos,2027.9789783196215,202797.89783196215,15.403836152893717,268.0985302766986,5.0,17.333153660851465,14934118.291857447,2433574.7739835456,16.295403092597756,6.136699990282864
Retail Store/Trading,Abuja,697.6693601822988,69766.93601822987,16.34836450496094,572.2363430117032,5.5,5.42089634951281,2744368.4477269733,837203.2322187584,30.50622568234863,3.278019412865667
Bakery/Food Processing,Port Harcourt,1050.0249175793645,105002.49175793644,17.119051501937932,320.663961193746,4.8,9.34851244283622,8166332.450320123,1260029.9010952374,15.429569011066208,6.481062428139063
Salon/Personal Services,Enugu,317.8588523943229,31785.885239432293,11.509629074859136,589.0179164070124,5.1,2.6634728707417707,2194476.3462503497,381430.62287318753,17.381395954662672,5.753277829976271
Welding Shop/Technical Services,Kaduna,1985.2361879857392,198523.6187985739,9.945019323450099,398.37046987419916,6.0,14.139858888787316,11805193.66056464,2382283.4255828867,20.179960567194478,4.955411070652183
Salon/Personal Services,Ibadan,306.09465220582547,30609.465220582548,6.9103599373039675,120.88384705085707,5.3,2.468107177921508,1326150.8944974802,367313.58264699054,27.697721591944262,3.6104052699079943
Agro-processing Unit,Enugu,1820.114597394431,182011.4597394431,7.822832322147532,126.35494495717558,5.1,15.251504922024727,12132743.158746652,2184137.516873317,18.002009012271422,5.554935559238585
Welding Shop/Technical Services,Ibadan,2281.749489606429,228174.9489606429,8.182561012789737,240.11700582812477,5.3,18.398238103583527,16263429.378047315,2738099.387527715,16.835928781562227,5.939678249857794
Retail Store/Trading,Kaduna,917.4307279248095,91743.07279248095,11.68753968315447,417.15675618656496,6.0,6.534406894051349,5040765.217306892,1100916.8735097714,21.840272777035892,4.578697391781008
Welding Shop/Technical Services,Port Harcourt,1344.6397424032598,134463.97424032597,8.30746822570405,72.47773894656338,4.8,11.9715076780917,8717945.933560353,1613567.6908839117,18.508576483278798,5.402900654750137
Agro-processing Unit,Kano,1922.3376576804114,192233.76576804114,9.343084068383504,147.35576635221076,6.2,13.250190637444247,11637004.719761794,2306805.1892164936,19.823014983392678,5.044641296179112
Retail Store/Trading,Port Harcourt,270.9620270056445,27096.20270056445,7.44763045320721,303.4283224179992,4.8,2.412411209095837,1633624.195506639,325154.4324067734,19.903869770117637,5.024148628129261
Salon/Personal Services,Ibadan,284.1169169637651,28411.69169637651,10.371238332576905,326.8794989701713,5.3,2.290895960036809,1694615.6639930955,340940.3003565181,20.11903392614381,4.970417584019993
Other,Port Harcourt,1473.671208669921,147367.1208669921,6.471745678093187,489.67571939997345,4.8,13.12029209998149,9060025.069611864,1768405.4504039052,19.518769946181447,5.123273663029339
Small Manufacturing Plant,Ibadan,4697.651363218178,469765.13632181776,6.981108383386463,530.4682432587274,5.3,37.878175804049164,33072893.17035593,5637181.635861813,17.04471878775505,5.8669199090477315
Bakery/Food Processing,Lagos,2365.4830809040823,236548.30809040822,6.7329355182583654,202.28270648096205,5.0,20.2178041102913,10724208.495757677,2838579.6970848986,26.46889696528928,3.7780191645740953
Bakery/Food Processing,Port Harcourt,2170.542175648204,217054.21756482043,14.9791162846039,151.48656064600755,4.8,19.32462763219555,13535894.463140612,2604650.610777845,19.242545203573574,5.196817725621285
Welding Shop/Technical Services,Kano,1418.6986466734206,141869.86466734207,10.445665233496584,316.4876418550617,6.2,9.778733434473535,7576376.639824371,1702438.376008105,22.47035036589165,4.450308890233981
Small Manufacturing Plant,Lagos,4663.891700356036,466389.17003560363,10.42696367483727,304.3940938732313,5.0,39.86232222526527,32558054.55538528,5596670.040427243,17.189817133903425,5.817397545362499
Other,Kano,1570.700594827386,157070.0594827386,6.440198434687175,188.8403193892114,6.2,10.826444684500869,7938029.9968850175,1884840.7137928633,23.74443929454157,4.211512378099753
Other,Port Harcourt,1512.694296003739,151269.4296003739,16.74248205224639,331.42259316361634,4.8,13.46771987182816,11630279.761658773,1815233.1552044868,15.607820210728866,6.407044587255028
Salon/Personal Services,Kaduna,495.87376542245516,49587.37654224552,7.286064136077313,296.07680175290005,6.0,3.5318644260858627,3096726.64541345,595048.5185069463,19.21540344506256,5.204158230968355
Agro-processing Unit,Enugu,2831.543166137558,283154.3166137558,8.909646043616757,198.08377702215952,5.1,23.72668984529544,12473777.826569516,3397851.7993650693,27.239957666454057,3.671077658213462
Salon/Personal Services,Port Harcourt,395.2347060180047,39523.47060180047,6.240854373332716,227.14354107074806,4.8,3.518827510844059,2325762.7650585715,474281.64722160564,20.39252043875857,4.9037587237101565
Salon/Personal Services,Kano,287.441204547754,28744.120454775402,9.929968226134976,115.86917250058816,6.2,1.981260025832327,1009221.3817086658,344929.4454573048,34.177778206930256,2.925877726590282
Agro-processing Unit,Abuja,3726.3182018497373,372631.8201849737,13.123109442648584,423.5062755294693,5.5,28.953521381893836,18291869.58408409,4471581.842219684,24.445734328384045,4.09069323329304
Bakery/Food Processing,Kaduna,2141.591105632475,214159.1105632475,11.981306387148688,97.80615844808304,6.0,15.253497903365204,10902396.2465618,2569909.32675897,23.571967745801036,4.242327203159074
Agro-processing Unit,Lagos,2842.7663545463693,284276.63545463694,13.04209341625055,459.9917108013815,5.0,24.297148329456146,21000461.974454843,3411319.625455643,16.244021820116167,6.156110913133756
Salon/Personal Services,Port Harcourt,430.5787050492916,43057.87050492916,7.530963633546765,206.07674818929846,4.8,3.833499866891841,3214856.286441054,516694.4460591499,16.072085344478857,6.221967956034552
Welding Shop/Technical Services,Lagos,1726.1645927972702,172616.45927972702,13.751006895979215,363.92806756790156,5.0,14.753543528181796,8129200.871005467,2071397.5113567242,25.480948794669427,3.924500645789133
Other,Port Harcourt,905.3644340263386,90536.44340263386,17.838182985515758,383.1761506462879,4.8,8.060580787271533,4330241.93414342,1086437.3208316062,25.08952934627469,3.9857264207647667
Salon/Personal Services,Ibadan,304.1974146283964,30419.74146283964,7.221389671444845,134.07252655138262,5.3,2.4528093422705726,1804548.8445741946,365036.8975540757,20.22870695086176,4.943469705844936
Welding Shop/Technical Services,Ibadan,1491.9154567690161,149191.54567690162,7.9281764791146685,152.61186322821817,5.3,12.029636000395227,8575292.207376609,1790298.5481228195,20.87740574697589,4.7898671516926905
Welding Shop/Technical Services,Kano,1570.1903373876942,157019.03373876942,8.080483143537059,543.2209835445339,6.2,10.822927608131335,6564658.175914434,1884228.404865233,28.702612601801867,3.484003403708354
